taxon_id	protein_id	polyprotein_outline	non_polyprotein_explanation	match_id	method	score	Dbxref	name	signature_desc	start_in_prot	end_in_prot	start	end	overlaps_cleavage_site	nb_of_cleavage_sites_overlapped	duplicated	overlaps_cleavage_site	OverlappingDistance	left_overlaps_peptide	right_overlaps_peptide	protein_fully_covered	nb_peptide_in_protein	nb_unannotated_part_in_protein	overlapping_distance	overlapping_side	overlapping_size_percentage
1603962	YP_009118268.1	True		547	Pfam	3.3E-12	InterPro:IPR001676	PF00073	picornavirus capsid protein	685	820	2802	3210	False	0	False	False	0	0	0	True	12	0			
1603962	YP_009118268.1	True		548	Pfam	5.0E-6	InterPro:IPR000081	PF00947	Picornavirus core protein 2A	945	1060	3582	3930	False	0	False	False	0	0	0	True	12	0			
1603962	YP_009118268.1	True		549	CDD	1.1928E-23	InterPro:IPR033703	cd00205	rhv_like	664	875	2739	3375	False	0	False	False	0	0	0	True	12	0			
1603962	YP_009118268.1	True		550	Pfam	4.5E-73	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1890	2334	6417	7752	False	0	False	False	0	0	0	True	12	0			
1603962	YP_009118268.1	True		551	CDD	1.03816E-36	InterPro:IPR033703	cd00205	rhv_like	190	360	1317	1830	False	0	False	False	0	0	0	True	12	0			
1603962	YP_009118268.1	True		552	Pfam	1.7E-28	InterPro:IPR000605	PF00910	RNA helicase	1312	1411	4683	4983	False	0	False	False	0	0	0	True	12	0			
1603962	YP_009118268.1	True		553	CDD	1.04398E-34	InterPro:IPR033703	cd00205	rhv_like	425	586	2022	2508	False	0	False	False	0	0	0	True	12	0			
1603962	YP_009118268.1	True		554	Pfam	2.1E-6	InterPro:IPR002527	PF01552	Picornavirus 2B protein	1085	1183	4002	4299	False	0	False	False	0	0	0	True	12	0			
1603962	YP_009118268.1	True		555	CDD	2.92656E-62		cd01699	RNA_dep_RNAP	2014	2278	6789	7584	False	0	False	False	0	0	0	True	12	0			
12809	NP_944488.1	True		1898	Pfam	3.3E-43	InterPro:IPR005305	PF03688	Nepovirus coat protein, C-terminal domain	946	1102	3037	3508	False	0	False	False	0	0	0	True	2	0			
12809	NP_944488.1	True		1899	Pfam	8.3E-52	InterPro:IPR005054	PF03391	Nepovirus coat protein, central domain	767	932	2500	2998	False	0	False	False	0	0	0	True	2	0			
12809	NP_944488.1	True		1900	Pfam	2.0E-28	InterPro:IPR005306	PF03689	Nepovirus coat protein, N-terminal domain	601	690	2002	2272	False	0	False	False	0	0	0	True	2	0			
138948	NP_042242.1	True		1025	CDD	4.56331E-45	InterPro:IPR033703	cd00205	rhv_like	419	545	2003	2384	False	0	False	False	0	0	0	True	11	0			
138948	NP_042242.1	True		1026	SMART	0.0026	InterPro:IPR003593	SM00382		1232	1363	4442	4838	False	0	False	False	0	0	0	True	11	0			
138948	NP_042242.1	True		1027	CDD	1.30459E-39	InterPro:IPR033703	cd00205	rhv_like	125	320	1121	1709	False	0	False	False	0	0	0	True	11	0			
138948	NP_042242.1	True		1028	Pfam	3.5E-66	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1749	2190	5993	7319	False	0	False	False	0	0	0	True	11	0			
138948	NP_042242.1	True		1029	Pfam	2.2E-13	InterPro:IPR014838	PF08727	Poliovirus 3A protein like	1448	1498	5090	5243	False	0	False	False	0	0	0	True	11	0			
138948	NP_042242.1	True		1030	Pfam	7.1E-30	InterPro:IPR000605	PF00910	RNA helicase	1237	1334	4457	4751	False	0	False	False	0	0	0	True	11	0			
138948	NP_042242.1	True		1031	Pfam	7.5E-31	InterPro:IPR001676	PF00073	picornavirus capsid protein	629	772	2633	3065	False	0	False	False	0	0	0	True	11	0			
138948	NP_042242.1	True		1031	Pfam	6.4E-55	InterPro:IPR001676	PF00073	picornavirus capsid protein	93	293	1025	1628	False	0	False	False	0	0	0	True	11	0			
138948	NP_042242.1	True		1031	Pfam	1.1E-34	InterPro:IPR001676	PF00073	picornavirus capsid protein	352	521	1802	2312	False	0	False	False	0	0	0	True	11	0			
138948	NP_042242.1	True		1032	ProSiteProfiles	60.571	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1216	1374	4394	4871	False	0	False	False	0	0	0	True	11	0			
138948	NP_042242.1	True		1033	Pfam	3.8E-28	InterPro:IPR003138	PF02226	Picornavirus coat protein (VP4)	2	68	752	953	False	0	False	False	0	0	0	True	11	0			
138948	NP_042242.1	True		1034	Pfam	1.4E-64	InterPro:IPR000081	PF00947	Picornavirus core protein 2A	881	1007	3389	3770	False	0	False	False	0	0	0	True	11	0			
138948	NP_042242.1	True		1035	CDD	9.79364E-36	InterPro:IPR033703	cd00205	rhv_like	645	832	2681	3245	False	0	False	False	0	0	0	True	11	0			
138948	NP_042242.1	True		1036	ProDom	3.0E-97	InterPro:IPR002527	PD649346	POLYPROTEIN COAT CORE VP4 GENOME CONTAINS: P1A P1B VP2 P1C	1012	1187	3782	4310	True	2	False	True	77	1	76	True	11	0	77		43.75
138948	NP_042242.1	True		1037	ProDom	1.0E-10		PD839781	POLYPROTEIN COAT CORE 2A P1D VP4 P1C VP3 VP2 P1B	1290	1321	4616	4712	False	0	False	False	0	0	0	True	11	0			
138948	NP_042242.1	True		1038	ProDom	1.0E-87	InterPro:IPR000081	PD001306	POLYPROTEIN COAT CORE VP4 GENOME CONTAINS: P1A P1B VP2 P1C	860	1011	3326	3782	True	1	False	True	3	3	0	True	11	0	3		1.9736842105263157
138948	NP_042242.1	True		1039	ProSiteProfiles	14.156	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1958	2073	6620	6968	False	0	False	False	0	0	0	True	11	0			
138948	NP_042242.1	True		1040	Pfam	7.1E-27	InterPro:IPR002527	PF01552	Picornavirus 2B protein	1012	1112	3782	4085	True	2	False	True	2	1	1	True	11	0	2		1.9801980198019802
138948	NP_042242.1	True		1041	Pfam	4.0E-48	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1549	1714	5393	5891	False	0	False	False	0	0	0	True	11	0			
138948	NP_042242.1	True		1042	CDD	1.28894E-60		cd01699	RNA_dep_RNAP	1873	2136	6365	7157	False	0	False	False	0	0	0	True	11	0			
12280	NP_620765.1	True		533	ProSiteProfiles	13.387	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1765	1888	5368	5740	False	0	False	False	0	0	0	True	5	0			
12280	NP_620765.1	True		534	Pfam	2.4E-29	InterPro:IPR000605	PF00910	RNA helicase	792	895	2449	2761	False	0	False	False	0	0	0	True	5	0			
12280	NP_620765.1	True		535	CDD	3.00474E-91		cd01699	RNA_dep_RNAP	1683	1954	5122	5938	False	0	False	False	0	0	0	True	5	0			
12280	NP_620765.1	True		536	Pfam	3.5E-75	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1540	1990	4693	6046	False	0	False	False	0	0	0	True	5	0			
12280	NP_620765.1	True		537	ProSiteProfiles	50.958	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	766	933	2371	2875	False	0	False	False	0	0	0	True	5	0			
12280	NP_620762.1	True		1625	Pfam	1.7E-46	InterPro:IPR005305	PF03688	Nepovirus coat protein, C-terminal domain	1669	1827	5078	5555	False	0	False	False	0	0	0	True	3	0			
12280	NP_620762.1	True		1626	Pfam	5.0E-54	InterPro:IPR005054	PF03391	Nepovirus coat protein, central domain	1497	1661	4562	5057	False	0	False	False	0	0	0	True	3	0			
12280	NP_620762.1	True		1627	Pfam	8.4E-29	InterPro:IPR005306	PF03689	Nepovirus coat protein, N-terminal domain	1331	1420	4064	4334	False	0	False	False	0	0	0	True	3	0			
35287	NP_042507.1	True		363	Pfam	3.6E-28	InterPro:IPR000605	PF00910	RNA helicase	1773	1879	5829	6150	False	0	False	False	0	0	0	True	7	0			
35287	NP_042507.1	True		364	ProSiteProfiles	50.524	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1751	1917	5763	6264	False	0	False	False	0	0	0	True	7	0			
35287	NP_042507.1	True		365	Pfam	8.7E-85	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2909	3415	9237	10758	False	0	False	False	0	0	0	True	7	0			
35287	NP_042507.1	True		366	CDD	1.27064E-13	InterPro:IPR033703	cd00205	rhv_like	869	1027	3117	3594	False	0	False	False	0	0	0	True	7	0			
35287	NP_042507.1	True		367	Pfam	3.7E-102	InterPro:IPR024379	PF12264	Waikavirus capsid protein 1	657	850	2481	3063	False	0	False	False	0	0	0	True	7	0			
35287	NP_042507.1	True		368	Pfam	1.0E-7	InterPro:IPR001676	PF00073	picornavirus capsid protein	902	989	3216	3480	False	0	False	False	0	0	0	True	7	0			
35287	NP_042507.1	True		369	CDD	4.13085E-77		cd01699	RNA_dep_RNAP	3065	3355	9705	10578	False	0	False	False	0	0	0	True	7	0			
35287	NP_042507.1	True		370	Pfam	2.5E-127	InterPro:IPR024387	PF12381	Tungro spherical virus-type peptidase	2631	2859	8403	9090	True	1	False	True	7	0	7	True	7	0	7		3.056768558951965
35287	NP_042507.1	True		371	ProSiteProfiles	11.993	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	3155	3286	9975	10371	False	0	False	False	0	0	0	True	7	0			
1108810	YP_004934011.1	True		733	Pfam	8.7E-71	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1890	2335	5965	7303	False	0	False	False	0	0	0	True	12	0			
1108810	YP_004934011.1	True		734	ProDom	0.003	InterPro:IPR000081	PD001306	POLYPROTEIN COAT CORE VP4 GENOME CONTAINS: P1A P1B VP2 P1C	1017	1063	3346	3487	False	0	False	False	0	0	0	True	12	0			
1108810	YP_004934011.1	True		735	Pfam	1.3E-37	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1695	1859	5380	5875	False	0	False	False	0	0	0	True	12	0			
1108810	YP_004934011.1	True		736	ProDom	2.0E-5		PD839781	POLYPROTEIN COAT CORE 2A P1D VP4 P1C VP3 VP2 P1B	1376	1406	4423	4516	False	0	False	False	0	0	0	True	12	0			
1108810	YP_004934011.1	True		737	CDD	1.57272E-44	InterPro:IPR033703	cd00205	rhv_like	415	576	1540	2026	False	0	False	False	0	0	0	True	12	0			
1108810	YP_004934011.1	True		738	ProSiteProfiles	15.405	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2102	2218	6601	6952	False	0	False	False	0	0	0	True	12	0			
1108810	YP_004934011.1	True		739	CDD	6.33133E-32	InterPro:IPR033703	cd00205	rhv_like	174	348	817	1342	False	0	False	False	0	0	0	True	12	0			
1108810	YP_004934011.1	True		740	Pfam	1.8E-4	InterPro:IPR000081	PF00947	Picornavirus core protein 2A	964	1075	3187	3523	False	0	False	False	0	0	0	True	12	0			
1108810	YP_004934011.1	True		741	ProSiteProfiles	53.933	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1297	1459	4186	4675	False	0	False	False	0	0	0	True	12	0			
1108810	YP_004934011.1	True		742	Pfam	1.3E-41	InterPro:IPR001676	PF00073	picornavirus capsid protein	138	322	709	1264	False	0	False	False	0	0	0	True	12	0			
1108810	YP_004934011.1	True		742	Pfam	7.7E-14	InterPro:IPR001676	PF00073	picornavirus capsid protein	681	799	2338	2695	False	0	False	False	0	0	0	True	12	0			
1108810	YP_004934011.1	True		742	Pfam	2.2E-31	InterPro:IPR001676	PF00073	picornavirus capsid protein	383	542	1444	1924	False	0	False	False	0	0	0	True	12	0			
1108810	YP_004934011.1	True		743	CDD	8.61503E-23	InterPro:IPR033703	cd00205	rhv_like	659	857	2272	2869	False	0	False	False	0	0	0	True	12	0			
1108810	YP_004934011.1	True		744	Pfam	2.9E-7	InterPro:IPR014838	PF08727	Poliovirus 3A protein like	1590	1637	5065	5209	False	0	False	False	0	0	0	True	12	0			
1108810	YP_004934011.1	True		745	ProDom	9.0E-30	InterPro:IPR002527	PD649346	POLYPROTEIN COAT CORE VP4 GENOME CONTAINS: P1A P1B VP2 P1C	1085	1299	3550	4195	True	2	False	True	104	104	0	True	12	0	104		48.372093023255815
1108810	YP_004934011.1	True		746	Pfam	7.1E-9	InterPro:IPR002527	PF01552	Picornavirus 2B protein	1094	1182	3577	3844	False	0	False	False	0	0	0	True	12	0			
1108810	YP_004934011.1	True		747	Pfam	5.8E-29	InterPro:IPR000605	PF00910	RNA helicase	1320	1420	4255	4558	False	0	False	False	0	0	0	True	12	0			
1108810	YP_004934011.1	True		748	CDD	2.60519E-64		cd01699	RNA_dep_RNAP	2026	2280	6373	7138	False	0	False	False	0	0	0	True	12	0			
871699	YP_003853285.1	True		1203	CDD	6.34341E-22	InterPro:IPR033703	cd00205	rhv_like	353	478	1470	1848	False	0	False	False	0	0	0	True	11	0			
871699	YP_003853285.1	True		1204	Pfam	3.3E-62	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1967	2416	6312	7662	False	0	False	False	0	0	0	True	11	0			
871699	YP_003853285.1	True		1205	ProSiteProfiles	13.262	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2183	2304	6960	7326	False	0	False	False	0	0	0	True	11	0			
871699	YP_003853285.1	True		1206	CDD	3.06185E-5		cd00009	AAA	1386	1534	4569	5016	False	0	False	False	0	0	0	True	11	0			
871699	YP_003853285.1	True		1207	Pfam	8.5E-14	InterPro:IPR001676	PF00073	picornavirus capsid protein	343	450	1440	1764	False	0	False	False	0	0	0	True	11	0			
871699	YP_003853285.1	True		1207	Pfam	4.7E-13	InterPro:IPR001676	PF00073	picornavirus capsid protein	571	663	2124	2403	False	0	False	False	0	0	0	True	11	0			
871699	YP_003853285.1	True		1208	Pfam	1.1E-9	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1772	1929	5727	6201	False	0	False	False	0	0	0	True	11	0			
871699	YP_003853285.1	True		1209	CDD	7.85485E-61		cd01699	RNA_dep_RNAP	2094	2368	6693	7518	False	0	False	False	0	0	0	True	11	0			
871699	YP_003853285.1	True		1210	Pfam	2.1E-27	InterPro:IPR000605	PF00910	RNA helicase	1405	1508	4626	4938	False	0	False	False	0	0	0	True	11	0			
871699	YP_003853285.1	True		1211	CDD	9.59368E-23	InterPro:IPR033703	cd00205	rhv_like	571	704	2124	2526	False	0	False	False	0	0	0	True	11	0			
871699	YP_003853285.1	True		1212	ProSiteProfiles	43.0	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1382	1545	4557	5049	False	0	False	False	0	0	0	True	11	0			
1755588	YP_009021568.1	True		1478	Pfam	1.2E-28	InterPro:IPR000605	PF00910	RNA helicase	1810	1913	5799	6111	False	0	False	False	0	0	0	True	11	0			
1755588	YP_009021568.1	True		1479	CDD	1.25171E-15	InterPro:IPR033703	cd00205	rhv_like	586	766	2127	2670	False	0	False	False	0	0	0	True	11	0			
1755588	YP_009021568.1	True		1480	ProSiteProfiles	49.601	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1783	1951	5718	6225	False	0	False	False	0	0	0	True	11	0			
1755588	YP_009021568.1	True		1481	Pfam	2.3E-8	InterPro:IPR001676	PF00073	picornavirus capsid protein	650	749	2319	2619	False	0	False	False	0	0	0	True	11	0			
1755588	YP_009021568.1	True		1481	Pfam	3.6E-6	InterPro:IPR001676	PF00073	picornavirus capsid protein	864	956	2961	3240	False	0	False	False	0	0	0	True	11	0			
1755588	YP_009021568.1	True		1482	CDD	0.00110831		cd00009	AAA	1803	1925	5778	6147	False	0	False	False	0	0	0	True	11	0			
1755588	YP_009021568.1	True		1483	Pfam	3.9E-64	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2406	2860	7587	8952	False	0	False	False	0	0	0	True	11	0			
1755588	YP_009021568.1	True		1484	CDD	5.80333E-61		cd01699	RNA_dep_RNAP	2530	2804	7959	8784	False	0	False	False	0	0	0	True	11	0			
1755588	YP_009021568.1	True		1485	CDD	1.72643E-21	InterPro:IPR033703	cd00205	rhv_like	827	1000	2850	3372	False	0	False	False	0	0	0	True	11	0			
1755588	YP_009021568.1	True		1486	ProSiteProfiles	14.968	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2619	2740	8226	8592	False	0	False	False	0	0	0	True	11	0			
1111710	YP_004935363.1	True		807	Pfam	4.2E-26	InterPro:IPR000605	PF00910	RNA helicase	1441	1549	4663	4990	False	0	False	False	0	0	0	True	2	0			
1111710	YP_004935363.1	True		808	CDD	2.46804E-15	InterPro:IPR033703	cd00205	rhv_like	554	759	2002	2620	False	0	False	False	0	0	0	True	2	0			
1111710	YP_004935363.1	True		809	Pfam	1.5E-41	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2661	3045	8323	9478	False	0	False	False	0	0	0	True	2	0			
1111710	YP_004935363.1	True		810	Pfam	5.8E-5	InterPro:IPR001676	PF00073	picornavirus capsid protein	618	692	2194	2419	False	0	False	False	0	0	0	True	2	0			
1111710	YP_004935363.1	True		811	CDD	2.4314E-43		cd01699	RNA_dep_RNAP	2731	3004	8533	9355	False	0	False	False	0	0	0	True	2	0			
1111710	YP_004935363.1	True		812	ProSiteProfiles	10.266	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2809	2937	8767	9154	False	0	False	False	0	0	0	True	2	0			
1111710	YP_004935363.1	True		813	ProSiteProfiles	42.918	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1419	1588	4597	5107	False	0	False	False	0	0	0	True	2	0			
1849328	YP_009353025.1	True		850	ProDom	2.0E-5		PD839781	POLYPROTEIN COAT CORE 2A P1D VP4 P1C VP3 VP2 P1B	1268	1298	4621	4714	False	0	False	False	0	0	0	True	11	0			
1849328	YP_009353025.1	True		851	ProSiteProfiles	58.916	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1193	1351	4396	4873	False	0	False	False	0	0	0	True	11	0			
1849328	YP_009353025.1	True		852	CDD	1.54985E-38	InterPro:IPR033703	cd00205	rhv_like	125	310	1192	1750	False	0	False	False	0	0	0	True	11	0			
1849328	YP_009353025.1	True		853	Pfam	2.3E-16	InterPro:IPR014838	PF08727	Poliovirus 3A protein like	1419	1478	5074	5254	True	1	False	True	2	2	0	True	11	0	2		3.3333333333333335
1849328	YP_009353025.1	True		854	Pfam	1.0E-63	InterPro:IPR000081	PF00947	Picornavirus core protein 2A	858	984	3391	3772	False	0	False	False	0	0	0	True	11	0			
1849328	YP_009353025.1	True		855	Pfam	1.8E-34	InterPro:IPR001676	PF00073	picornavirus capsid protein	349	511	1864	2353	False	0	False	False	0	0	0	True	11	0			
1849328	YP_009353025.1	True		855	Pfam	7.1E-59	InterPro:IPR001676	PF00073	picornavirus capsid protein	93	283	1096	1669	False	0	False	False	0	0	0	True	11	0			
1849328	YP_009353025.1	True		855	Pfam	1.9E-27	InterPro:IPR001676	PF00073	picornavirus capsid protein	610	755	2647	3085	False	0	False	False	0	0	0	True	11	0			
1849328	YP_009353025.1	True		856	CDD	3.61262E-43	InterPro:IPR033703	cd00205	rhv_like	389	546	1984	2458	False	0	False	False	0	0	0	True	11	0			
1849328	YP_009353025.1	True		857	ProDom	8.0E-73	InterPro:IPR000081	PD001306	POLYPROTEIN COAT CORE VP4 GENOME CONTAINS: P1A P1B VP2 P1C	838	988	3331	3784	True	1	False	True	4	0	4	True	11	0	4		2.6490066225165565
1849328	YP_009353025.1	True		858	Pfam	6.5E-48	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1529	1694	5404	5902	False	0	False	False	0	0	0	True	11	0			
1849328	YP_009353025.1	True		859	ProSiteProfiles	14.697	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1938	2052	6631	6976	False	0	False	False	0	0	0	True	11	0			
1849328	YP_009353025.1	True		860	Pfam	3.1E-29	InterPro:IPR002527	PF01552	Picornavirus 2B protein	989	1089	3784	4087	False	0	False	False	0	0	0	True	11	0			
1849328	YP_009353025.1	True		861	CDD	7.2743E-65		cd01699	RNA_dep_RNAP	1850	2115	6367	7165	False	0	False	False	0	0	0	True	11	0			
1849328	YP_009353025.1	True		862	ProDom	2.0E-71	InterPro:IPR002527	PD649346	POLYPROTEIN COAT CORE VP4 GENOME CONTAINS: P1A P1B VP2 P1C	989	1143	3784	4249	True	1	False	True	54	0	54	True	11	0	54		34.83870967741935
1849328	YP_009353025.1	True		863	Pfam	2.3E-29	InterPro:IPR000605	PF00910	RNA helicase	1214	1311	4459	4753	False	0	False	False	0	0	0	True	11	0			
1849328	YP_009353025.1	True		864	Pfam	4.5E-74	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1729	2168	6004	7324	False	0	False	False	0	0	0	True	11	0			
1849328	YP_009353025.1	True		865	Pfam	1.0E-21	InterPro:IPR003138	PF02226	Picornavirus coat protein (VP4)	2	65	823	1015	False	0	False	False	0	0	0	True	11	0			
1849328	YP_009353025.1	True		866	CDD	2.28643E-34	InterPro:IPR033703	cd00205	rhv_like	628	811	2701	3253	False	0	False	False	0	0	0	True	11	0			
928289	YP_004564600.1	True		887	ProSiteProfiles	6.0		PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	27	590	671	False	0	False	False	0	0	0	True	12	0			
928289	YP_004564600.1	True		888	ProDom	1.0E-22	InterPro:IPR002527	PD649346	POLYPROTEIN COAT CORE VP4 GENOME CONTAINS: P1A P1B VP2 P1C	1142	1348	4013	4634	True	2	False	True	92	2	90	True	12	0	92		44.44444444444444
928289	YP_004564600.1	True		889	CDD	7.04904E-20	InterPro:IPR033703	cd00205	rhv_like	729	917	2774	3341	False	0	False	False	0	0	0	True	12	0			
928289	YP_004564600.1	True		890	ProSiteProfiles	50.27	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1362	1524	4673	5162	False	0	False	False	0	0	0	True	12	0			
928289	YP_004564600.1	True		891	Pfam	6.4E-35	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1706	1868	5705	6194	False	0	False	False	0	0	0	True	12	0			
928289	YP_004564600.1	True		892	CDD	9.95098E-66		cd01699	RNA_dep_RNAP	2019	2285	6644	7445	False	0	False	False	0	0	0	True	12	0			
928289	YP_004564600.1	True		893	ProSiteProfiles	16.32	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2108	2222	6911	7256	False	0	False	False	0	0	0	True	12	0			
928289	YP_004564600.1	True		894	Pfam	1.8E-25	InterPro:IPR000605	PF00910	RNA helicase	1386	1485	4745	5045	False	0	False	False	0	0	0	True	12	0			
928289	YP_004564600.1	True		895	CDD	1.74672E-28	InterPro:IPR033703	cd00205	rhv_like	240	413	1307	1829	False	0	False	False	0	0	0	True	12	0			
928289	YP_004564600.1	True		896	ProDom	6.0E-5		PD839781	POLYPROTEIN COAT CORE 2A P1D VP4 P1C VP3 VP2 P1B	1441	1471	4910	5003	False	0	False	False	0	0	0	True	12	0			
928289	YP_004564600.1	True		897	Pfam	6.3E-65	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1900	2338	6287	7604	False	0	False	False	0	0	0	True	12	0			
928289	YP_004564600.1	True		898	Pfam	5.9E-21	InterPro:IPR001676	PF00073	picornavirus capsid protein	502	608	2093	2414	False	0	False	False	0	0	0	True	12	0			
928289	YP_004564600.1	True		898	Pfam	7.4E-6	InterPro:IPR001676	PF00073	picornavirus capsid protein	775	877	2912	3221	False	0	False	False	0	0	0	True	12	0			
928289	YP_004564600.1	True		898	Pfam	1.3E-35	InterPro:IPR001676	PF00073	picornavirus capsid protein	205	386	1202	1748	True	1	False	True	22	22	0	True	12	0	22		12.087912087912088
928289	YP_004564600.1	True		899	CDD	2.46308E-36	InterPro:IPR033703	cd00205	rhv_like	462	638	1973	2504	False	0	False	False	0	0	0	True	12	0			
1534548	YP_009054902.1	True		216	Pfam	3.1E-12	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	2088	2256	6939	7446	False	0	False	False	0	0	0	True	11	0			
1534548	YP_009054902.1	True		217	ProSiteProfiles	13.553	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2512	2625	8211	8553	False	0	False	False	0	0	0	True	11	0			
1534548	YP_009054902.1	True		218	ProSiteProfiles	50.361	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1628	1797	5559	6069	False	0	False	False	0	0	0	True	11	0			
1534548	YP_009054902.1	True		219	Pfam	3.6E-61	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2290	2739	7545	8895	False	0	False	False	0	0	0	True	11	0			
1534548	YP_009054902.1	True		220	CDD	3.24841E-14	InterPro:IPR033703	cd00205	rhv_like	336	552	1683	2334	True	1	False	True	48	48	0	True	11	0	48		22.119815668202765
1534548	YP_009054902.1	True		221	Pfam	5.5E-5	InterPro:IPR001676	PF00073	picornavirus capsid protein	134	225	1077	1353	False	0	False	False	0	0	0	True	11	0			
1534548	YP_009054902.1	True		222	ProDom	5.0E-7		PD839781	POLYPROTEIN COAT CORE 2A P1D VP4 P1C VP3 VP2 P1B	1713	1744	5814	5910	False	0	False	False	0	0	0	True	11	0			
1534548	YP_009054902.1	True		223	Pfam	6.7E-31	InterPro:IPR000605	PF00910	RNA helicase	1655	1758	5640	5952	False	0	False	False	0	0	0	True	11	0			
1534548	YP_009054902.1	True		224	CDD	4.31246E-57		cd01699	RNA_dep_RNAP	2417	2689	7926	8745	False	0	False	False	0	0	0	True	11	0			
1294177	YP_008083730.1	True		953	Pfam	3.4E-31	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1570	1746	5460	5991	False	0	False	False	0	0	0	True	10	0			
1294177	YP_008083730.1	True		954	ProSiteProfiles	49.628	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1195	1356	4335	4821	False	0	False	False	0	0	0	True	10	0			
1294177	YP_008083730.1	True		955	CDD	2.7118E-68		cd01699	RNA_dep_RNAP	1917	2174	6501	7275	False	0	False	False	0	0	0	True	10	0			
1294177	YP_008083730.1	True		956	Pfam	8.4E-7	InterPro:IPR001676	PF00073	picornavirus capsid protein	342	451	1776	2106	False	0	False	False	0	0	0	True	10	0			
1294177	YP_008083730.1	True		956	Pfam	4.0E-11	InterPro:IPR001676	PF00073	picornavirus capsid protein	87	209	1011	1380	False	0	False	False	0	0	0	True	10	0			
1294177	YP_008083730.1	True		957	CDD	1.45906E-24	InterPro:IPR033703	cd00205	rhv_like	327	498	1731	2247	False	0	False	False	0	0	0	True	10	0			
1294177	YP_008083730.1	True		958	Pfam	2.7E-29	InterPro:IPR000605	PF00910	RNA helicase	1219	1319	4407	4710	False	0	False	False	0	0	0	True	10	0			
1294177	YP_008083730.1	True		959	Pfam	4.1E-62	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1779	2212	6087	7389	False	0	False	False	0	0	0	True	10	0			
1294177	YP_008083730.1	True		960	ProSiteProfiles	14.676	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1998	2112	6744	7089	False	0	False	False	0	0	0	True	10	0			
1294177	YP_008083730.1	True		961	CDD	7.16838E-29	InterPro:IPR033703	cd00205	rhv_like	112	249	1086	1500	False	0	False	False	0	0	0	True	10	0			
47416	NP_620566.1	True		46	CDD	3.61138E-69		cd01699	RNA_dep_RNAP	1602	1876	5102	5927	False	0	False	False	0	0	0	True	3	0			
47416	NP_620566.1	True		47	Pfam	2.9E-29	InterPro:IPR000605	PF00910	RNA helicase	738	842	2510	2825	False	0	False	False	0	0	0	True	3	0			
