cluster_id	nb_of_protein	number_of_genome	number_of_genome_in_valid_branches	unclassified_genome	nb_polyprotein	number_leaves_in_subtree	homogeneity	shared_taxonomy	valid_branches	inflation	coverage	evalue	unclassified_cluster	first_node
4461	8	8	4	0	1	5	0.8	Viruses	Aparavirus	3	20	1e-50	False	Viruses
4547	8	8	7	0	2	7	1.0	Viruses;dsRNA viruses;Birnaviridae	Entomobirnavirus|Avibirnavirus|Blosnavirus|Aquabirnavirus	3	20	1e-50	False	dsRNA viruses
4576	8	8	8	0	7	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Torradovirus	Torradovirus	3	20	1e-50	False	ssRNA viruses
4720	8	7	7	0	1	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	3	20	1e-50	False	Retro-transcribing viruses
4722	8	8	8	0	6	8	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Orthomyxoviridae	Influenzavirus B|Influenzavirus A	3	20	1e-50	False	ssRNA viruses
5335	7	7	7	0	2	27	0.25925925925925924	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Gammaretrovirus	3	20	1e-50	False	Retro-transcribing viruses
5373	7	7	7	0	6	7	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	St-Valerien swine virus|Norovirus	3	20	1e-50	False	ssRNA viruses
5375	7	7	5	0	2	5	1.0	Viruses	Alphanodavirus	3	20	1e-50	False	Viruses
5558	7	7	7	0	1	7	1.0	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus	Iteradensovirus	3	20	1e-50	False	ssDNA viruses
6237	6	6	6	0	3	8	0.75	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	3	20	1e-50	False	Retro-transcribing viruses
6286	6	6	6	0	1	65	0.09230769230769231	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Phenuiviridae|Peribunyaviridae	3	20	1e-50	False	ssRNA viruses
6422	6	6	6	0	2	8	0.75	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	3	20	1e-50	False	Retro-transcribing viruses
6670	6	6	3	0	1	1335	0.0022471910112359553	Viruses	ssRNA positive-strand viruses, no DNA stage	3	20	1e-50	False	Viruses
7774	5	5	4	0	1	8	0.5	Viruses;Retro-transcribing viruses;Retroviridae	Alpharetrovirus	3	20	1e-50	False	Retro-transcribing viruses
7831	5	5	5	0	4	5	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Bymovirus	Bymovirus	3	20	1e-50	False	ssRNA viruses
7838	5	5	5	0	4	18	0.2777777777777778	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	3	20	1e-50	False	ssRNA viruses
9704	4	4	4	0	2	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Cheravirus	Cheravirus	3	20	1e-50	False	ssRNA viruses
9708	4	3	3	0	1	18	0.16666666666666666	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	3	20	1e-50	False	ssRNA viruses
9897	4	4	4	0	1	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Hepeviridae	Orthohepevirus|Piscihepevirus	3	20	1e-50	False	ssRNA viruses
9906	4	4	4	0	2	18	0.2222222222222222	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	3	20	1e-50	False	ssRNA viruses
9911	4	4	4	0	2	18	0.2222222222222222	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	3	20	1e-50	False	ssRNA viruses
9917	4	4	4	0	1	9	0.4444444444444444	Viruses;dsDNA viruses, no RNA stage;Adenoviridae;Atadenovirus	Atadenovirus	3	20	1e-50	False	dsDNA viruses, no RNA stage
9987	4	4	4	0	3	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Fabavirus	Fabavirus	3	20	1e-50	False	ssRNA viruses
10870	4	4	4	0	1	4	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	3	20	1e-50	False	Retro-transcribing viruses
13172	3	3	3	0	1	25	0.12	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Alpharetrovirus|Gammaretrovirus	3	20	1e-50	False	Retro-transcribing viruses
13868	3	3	3	0	1	3	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Benyviridae;Benyvirus	Benyvirus	3	20	1e-50	False	ssRNA viruses
14854	3	3	3	0	1	10	0.3	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	3	20	1e-50	False	Retro-transcribing viruses
15366	3	3	2	0	2	21	0.09523809523809523	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Iflaviridae	Iflavirus	3	20	1e-50	False	ssRNA viruses
18957	3	3	2	0	1	3	0.6666666666666666	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Phic31virus	3	20	1e-50	False	dsDNA viruses, no RNA stage
19569	2	2	2	0	1	19	0.10526315789473684	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	3	20	1e-50	False	ssRNA viruses
19946	2	2	2	0	1	53	0.03773584905660377	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	3	20	1e-50	False	ssRNA viruses
19947	2	2	2	0	1	53	0.03773584905660377	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	3	20	1e-50	False	ssRNA viruses
20201	2	2	2	0	1	18	0.1111111111111111	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	3	20	1e-50	False	ssRNA viruses
21722	2	2	2	0	1	4	0.5	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Alphatetraviridae|Permutotetraviridae	3	20	1e-50	False	ssRNA viruses
25557	2	2	2	0	1	19	0.10526315789473684	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	3	20	1e-50	False	ssRNA viruses
36808	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	3	20	1e-50	False	Retro-transcribing viruses
40296	1	1	1	0	1	1080	0.000925925925925926	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Siphoviridae	3	20	1e-50	False	dsDNA viruses, no RNA stage
40792	1	1	1	0	1	19	0.05263157894736842	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	3	20	1e-50	False	ssRNA viruses
43905	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Phycodnaviridae;Coccolithovirus	Coccolithovirus	3	20	1e-50	False	dsDNA viruses, no RNA stage
51798	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	3	20	1e-50	False	Retro-transcribing viruses
53708	1	1	1	0	1	10	0.1	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	3	20	1e-50	False	Retro-transcribing viruses
60359	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	3	20	1e-50	False	Retro-transcribing viruses
65365	1	1	1	0	1	1	1.0	Viruses;dsRNA viruses;Reoviridae;Spinareovirinae;Oryzavirus	Oryzavirus	3	20	1e-50	False	dsRNA viruses
65505	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	3	20	1e-50	False	ssRNA viruses
65506	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	3	20	1e-50	False	ssRNA viruses
66266	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Sadwavirus	Sadwavirus	3	20	1e-50	False	ssRNA viruses
68582	1	1	1	0	1	53	0.018867924528301886	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	3	20	1e-50	False	ssRNA viruses
88014	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Plasmaviridae;Plasmavirus	Plasmavirus	3	20	1e-50	False	dsDNA viruses, no RNA stage
21	150	149	137	0	122	137	1.0	Viruses	Potyvirus|Bymovirus|Poacevirus|Tritimovirus|Macluravirus|Rymovirus|Ipomovirus|Brambyvirus	5	20	1e-50	False	Viruses
38	120	119	119	0	1	364	0.3269230769230769	Viruses;ssDNA viruses;Geminiviridae;Begomovirus	Begomovirus	5	20	1e-50	False	ssDNA viruses
42	116	115	115	0	1	364	0.3159340659340659	Viruses;ssDNA viruses;Geminiviridae;Begomovirus	Begomovirus	5	20	1e-50	False	ssDNA viruses
86	94	94	94	0	4	94	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales	Gammaflexiviridae|Betaflexiviridae	5	20	1e-50	False	ssRNA viruses
128	79	72	59	0	55	69	0.855072463768116	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales	Hunnivirus|Aphthovirus|Teschovirus|Tremovirus|Cosavirus|Enterovirus|Torchivirus|Rabovirus|Mischivirus|Dicipivirus|Mosavirus|Erbovirus|Sapelovirus|Senecavirus|Cardiovirus|Kobuvirus|Hepatovirus	5	20	1e-50	False	ssRNA viruses
135	77	40	36	0	1	52	0.6923076923076923	Viruses	Luteoviridae|Polemovirus	5	20	1e-50	False	Viruses
139	76	63	40	0	49	41	0.975609756097561	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae	Rio Bravo virus group|Yellow fever virus group|Seaborne tick-borne virus group|tick-borne encephalitis virus group|Japanese encephalitis virus group|Dengue virus group|mosquito-borne viruses|Kokobera virus group|Ntaya virus group|Modoc virus group	5	20	1e-50	False	ssRNA viruses
153	73	70	70	0	1	135	0.5185185185185185	Viruses;Retro-transcribing viruses	Caulimoviridae|Retroviridae	5	20	1e-50	False	Retro-transcribing viruses
161	72	40	27	0	1	30	0.9	Viruses	Avastrovirus|Mamastrovirus	5	20	1e-50	False	Viruses
164	71	50	38	0	14	38	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae	Gammacoronavirus|Alphacoronavirus|Betacoronavirus	5	20	1e-50	False	ssRNA viruses
431	43	24	14	0	34	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	5	20	1e-50	False	ssRNA viruses
460	41	41	34	0	5	34	1.0	Viruses	Maculavirus|Marafivirus|Tymovirus	5	20	1e-50	False	Viruses
466	41	41	36	0	26	36	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Sadwavirus|Cheravirus|Comovirinae	5	20	1e-50	False	ssRNA viruses
544	38	16	16	0	7	17	0.9411764705882353	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae	Arteriviridae	5	20	1e-50	False	ssRNA viruses
551	37	35	35	0	1	1429	0.0244926522043387	Viruses;dsDNA viruses, no RNA stage;Caudovirales	Podoviridae|Siphoviridae	5	20	1e-50	False	dsDNA viruses, no RNA stage
563	36	36	29	0	18	31	0.9354838709677419	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales	Passerivirus|Oscivirus|Rosavirus|Sakobuvirus|Gallivirus|Megrivirus|Dicipivirus|Kobuvirus|Sicinivirus	5	20	1e-50	False	ssRNA viruses
601	34	24	14	0	20	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	5	20	1e-50	False	ssRNA viruses
628	33	33	32	0	1	32	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae	Arenavirus (unclassified Arenaviridae)|Mammarenavirus	5	20	1e-50	False	ssRNA viruses
753	29	29	7	0	1	1335	0.0052434456928838954	Viruses	ssRNA positive-strand viruses, no DNA stage	5	20	1e-50	False	Viruses
810	27	19	11	0	19	72	0.1527777777777778	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae	Flavivirus	5	20	1e-50	False	ssRNA viruses
875	26	26	23	0	8	23	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	Sapovirus|Lagovirus|Vesivirus|Nebovirus	5	20	1e-50	False	ssRNA viruses
877	26	26	25	0	22	25	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Pegivirus|Hepacivirus	5	20	1e-50	False	ssRNA viruses
971	24	24	24	0	1	24	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Hantaviridae;Orthohantavirus	Orthohantavirus	5	20	1e-50	False	ssRNA viruses
1058	22	22	15	0	12	15	1.0	Viruses	Parechovirus|Potamipivirus|Aquamavirus|Kunsagivirus|Limnipivirus|Avihepatovirus|Pasivirus|Avisivirus	5	20	1e-50	False	Viruses
1063	22	15	15	0	13	15	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Velarivirus|Crinivirus	5	20	1e-50	False	ssRNA viruses
1123	21	21	21	0	1	65	0.3230769230769231	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Phenuiviridae|Peribunyaviridae	5	20	1e-50	False	ssRNA viruses
1426	19	10	10	0	4	10	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	5	20	1e-50	False	Retro-transcribing viruses
1721	17	17	17	0	1	37	0.4594594594594595	Viruses;ssDNA viruses;Geminiviridae;Mastrevirus	Mastrevirus	5	20	1e-50	False	ssDNA viruses
1909	16	11	10	0	14	19	0.5263157894736842	Viruses	Sobemovirus	5	20	1e-50	False	Viruses
2127	15	8	8	0	7	8	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	5	20	1e-50	False	Retro-transcribing viruses
2158	15	14	10	0	7	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Closterovirus	5	20	1e-50	False	ssRNA viruses
2413	14	14	14	0	1	50	0.28	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Nairoviridae|Peribunyaviridae	5	20	1e-50	False	ssRNA viruses
2499	13	12	3	0	7	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	5	20	1e-50	False	Retro-transcribing viruses
2818	12	12	12	0	8	12	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Sequivirus|Torradovirus|Waikavirus	5	20	1e-50	False	ssRNA viruses
2823	12	12	12	0	5	12	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;Pestivirus	Pestivirus	5	20	1e-50	False	ssRNA viruses
3174	11	11	11	0	2	18	0.6111111111111112	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Alpharetrovirus	5	20	1e-50	False	Retro-transcribing viruses
3193	11	8	8	0	1	8	1.0	Viruses;Retro-transcribing viruses;Hepadnaviridae;Orthohepadnavirus	Orthohepadnavirus	5	20	1e-50	False	Retro-transcribing viruses
3211	11	9	9	0	8	9	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Comovirus	Comovirus	5	20	1e-50	False	ssRNA viruses
3553	10	8	8	0	1	1080	0.007407407407407408	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Siphoviridae	5	20	1e-50	False	dsDNA viruses, no RNA stage
3576	10	10	10	0	3	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae;Vesivirus	Vesivirus	5	20	1e-50	False	ssRNA viruses
3722	10	10	10	0	1	1975	0.005063291139240506	Viruses;dsDNA viruses, no RNA stage;Caudovirales	Siphoviridae|Podoviridae|Myoviridae	5	20	1e-50	False	dsDNA viruses, no RNA stage
4150	9	9	3	0	3	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	5	20	1e-50	False	Retro-transcribing viruses
4398	8	8	4	0	1	5	0.8	Viruses	Aparavirus	5	20	1e-50	False	Viruses
4488	8	8	7	0	2	7	1.0	Viruses;dsRNA viruses;Birnaviridae	Entomobirnavirus|Avibirnavirus|Blosnavirus|Aquabirnavirus	5	20	1e-50	False	dsRNA viruses
4509	8	8	8	0	7	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Torradovirus	Torradovirus	5	20	1e-50	False	ssRNA viruses
4664	8	7	7	0	1	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	5	20	1e-50	False	Retro-transcribing viruses
4667	8	8	8	0	6	8	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Orthomyxoviridae	Influenzavirus B|Influenzavirus A	5	20	1e-50	False	ssRNA viruses
5284	7	7	7	0	2	27	0.25925925925925924	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Gammaretrovirus	5	20	1e-50	False	Retro-transcribing viruses
5326	7	7	7	0	6	7	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	St-Valerien swine virus|Norovirus	5	20	1e-50	False	ssRNA viruses
5328	7	7	5	0	2	5	1.0	Viruses	Alphanodavirus	5	20	1e-50	False	Viruses
5509	7	7	7	0	1	7	1.0	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus	Iteradensovirus	5	20	1e-50	False	ssDNA viruses
5639	7	4	4	0	2	4	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	5	20	1e-50	False	Retro-transcribing viruses
6242	6	6	6	0	1	65	0.09230769230769231	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Phenuiviridae|Peribunyaviridae	5	20	1e-50	False	ssRNA viruses
6305	6	6	1	0	3	3	0.3333333333333333	Viruses;Retro-transcribing viruses;Retroviridae	Murine leukemia virus	5	20	1e-50	False	Retro-transcribing viruses
6384	6	6	6	0	2	8	0.75	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	5	20	1e-50	False	Retro-transcribing viruses
6638	6	6	3	0	1	1335	0.0022471910112359553	Viruses	ssRNA positive-strand viruses, no DNA stage	5	20	1e-50	False	Viruses
7737	5	5	4	0	1	25	0.16	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae	Mamastrovirus	5	20	1e-50	False	ssRNA viruses
7738	5	5	1	0	1	3	0.3333333333333333	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	5	20	1e-50	False	Retro-transcribing viruses
7813	5	5	5	0	4	18	0.2777777777777778	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	5	20	1e-50	False	ssRNA viruses
9598	4	3	3	0	2	8	0.375	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	5	20	1e-50	False	Retro-transcribing viruses
9758	4	4	4	0	2	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Cheravirus	Cheravirus	5	20	1e-50	False	ssRNA viruses
9762	4	3	3	0	1	18	0.16666666666666666	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	5	20	1e-50	False	ssRNA viruses
9788	4	4	4	0	1	8	0.5	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	5	20	1e-50	False	Retro-transcribing viruses
9970	4	2	2	0	4	19	0.10526315789473684	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	5	20	1e-50	False	ssRNA viruses
9972	4	4	4	0	1	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Hepeviridae	Orthohepevirus|Piscihepevirus	5	20	1e-50	False	ssRNA viruses
9982	4	4	4	0	2	18	0.2222222222222222	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	5	20	1e-50	False	ssRNA viruses
9987	4	4	4	0	2	18	0.2222222222222222	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	5	20	1e-50	False	ssRNA viruses
9994	4	4	4	0	1	9	0.4444444444444444	Viruses;dsDNA viruses, no RNA stage;Adenoviridae;Atadenovirus	Atadenovirus	5	20	1e-50	False	dsDNA viruses, no RNA stage
10076	4	4	4	0	3	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Fabavirus	Fabavirus	5	20	1e-50	False	ssRNA viruses
11004	4	4	4	0	1	4	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	5	20	1e-50	False	Retro-transcribing viruses
13375	3	3	3	0	1	25	0.12	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Alpharetrovirus|Gammaretrovirus	5	20	1e-50	False	Retro-transcribing viruses
13880	3	3	3	0	2	8	0.375	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	5	20	1e-50	False	Retro-transcribing viruses
14118	3	3	3	0	3	5	0.6	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Bymovirus	Bymovirus	5	20	1e-50	False	ssRNA viruses
14133	3	3	3	0	1	3	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Benyviridae;Benyvirus	Benyvirus	5	20	1e-50	False	ssRNA viruses
14767	3	3	3	0	3	19	0.15789473684210525	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	5	20	1e-50	False	ssRNA viruses
15201	3	3	3	0	1	10	0.3	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	5	20	1e-50	False	Retro-transcribing viruses
15752	3	3	2	0	2	21	0.09523809523809523	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Iflaviridae	Iflavirus	5	20	1e-50	False	ssRNA viruses
19507	3	3	2	0	1	3	0.6666666666666666	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Phic31virus	5	20	1e-50	False	dsDNA viruses, no RNA stage
20163	2	1	1	0	2	19	0.05263157894736842	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	5	20	1e-50	False	ssRNA viruses
20164	2	2	2	0	1	19	0.10526315789473684	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	5	20	1e-50	False	ssRNA viruses
20167	2	2	2	0	1	19	0.10526315789473684	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	5	20	1e-50	False	ssRNA viruses
20536	2	2	2	0	1	5	0.4	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Bymovirus	Bymovirus	5	20	1e-50	False	ssRNA viruses
20559	2	2	2	0	1	19	0.10526315789473684	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	5	20	1e-50	False	ssRNA viruses
20586	2	2	2	0	1	53	0.03773584905660377	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	5	20	1e-50	False	ssRNA viruses
20587	2	2	2	0	1	53	0.03773584905660377	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	5	20	1e-50	False	ssRNA viruses
20610	2	2	2	0	1	8	0.25	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	5	20	1e-50	False	Retro-transcribing viruses
20867	2	2	2	0	1	18	0.1111111111111111	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	5	20	1e-50	False	ssRNA viruses
22482	2	2	2	0	1	4	0.5	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Alphatetraviridae|Permutotetraviridae	5	20	1e-50	False	ssRNA viruses
26515	2	2	2	0	1	19	0.10526315789473684	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	5	20	1e-50	False	ssRNA viruses
37955	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	5	20	1e-50	False	Retro-transcribing viruses
41449	1	1	1	0	1	1080	0.000925925925925926	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Siphoviridae	5	20	1e-50	False	dsDNA viruses, no RNA stage
41945	1	1	1	0	1	19	0.05263157894736842	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	5	20	1e-50	False	ssRNA viruses
45066	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Phycodnaviridae;Coccolithovirus	Coccolithovirus	5	20	1e-50	False	dsDNA viruses, no RNA stage
54913	1	1	1	0	1	10	0.1	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	5	20	1e-50	False	Retro-transcribing viruses
61585	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	5	20	1e-50	False	Retro-transcribing viruses
