cluster_id	nb_of_protein	number_of_genome	number_of_genome_in_valid_branches	unclassified_genome	nb_polyprotein	number_leaves_in_subtree	homogeneity	shared_taxonomy	valid_branches	inflation	coverage	evalue	unclassified_cluster	first_node
211	71	50	38	0	14	38	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae	Gammacoronavirus|Alphacoronavirus|Betacoronavirus	5	20	1e-30	False	ssRNA viruses
415	50	50	45	0	31	45	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Torradovirus|Sequivirus|Sadwavirus|Comovirinae|Cheravirus	5	20	1e-30	False	ssRNA viruses
549	43	24	14	0	34	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	5	20	1e-30	False	ssRNA viruses
621	40	40	34	0	5	34	1.0	Viruses	Maculavirus|Marafivirus|Tymovirus	5	20	1e-30	False	Viruses
624	40	38	38	0	1	1429	0.026592022393282014	Viruses;dsDNA viruses, no RNA stage;Caudovirales	Siphoviridae|Podoviridae	5	20	1e-30	False	dsDNA viruses, no RNA stage
694	38	16	16	0	7	17	0.9411764705882353	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae	Arteriviridae	5	20	1e-30	False	ssRNA viruses
776	34	24	14	0	20	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	5	20	1e-30	False	ssRNA viruses
813	33	25	12	0	20	72	0.16666666666666666	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Flavivirus	5	20	1e-30	False	ssRNA viruses
815	33	33	32	0	1	32	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae	Arenavirus (unclassified Arenaviridae)|Mammarenavirus	5	20	1e-30	False	ssRNA viruses
850	32	17	16	0	23	19	0.8421052631578947	Viruses	Sobemovirus	5	20	1e-30	False	Viruses
936	30	29	29	0	1	37	0.7837837837837838	Viruses;ssDNA viruses;Geminiviridae;Mastrevirus	Mastrevirus	5	20	1e-30	False	ssDNA viruses
1001	28	28	26	0	2	65	0.4	Viruses	Phenuiviridae|Peribunyaviridae	5	20	1e-30	False	Viruses
1109	26	26	23	0	8	23	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	Sapovirus|Lagovirus|Vesivirus|Nebovirus	5	20	1e-30	False	ssRNA viruses
1115	26	26	25	0	22	25	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Pegivirus|Hepacivirus	5	20	1e-30	False	ssRNA viruses
1154	25	25	14	0	1	25	0.56	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae	Mamastrovirus	5	20	1e-30	False	ssRNA viruses
1242	24	24	24	0	1	24	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Hantaviridae;Orthohantavirus	Orthohantavirus	5	20	1e-30	False	ssRNA viruses
1267	23	16	16	0	13	26	0.6153846153846154	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Ampelovirus|Velarivirus|Crinivirus	5	20	1e-30	False	ssRNA viruses
1334	22	22	15	0	12	15	1.0	Viruses	Parechovirus|Potamipivirus|Aquamavirus|Kunsagivirus|Limnipivirus|Avihepatovirus|Pasivirus|Avisivirus	5	20	1e-30	False	Viruses
1814	19	19	8	0	1	1335	0.00599250936329588	Viruses	ssRNA positive-strand viruses, no DNA stage	5	20	1e-30	False	Viruses
2204	17	8	8	0	8	8	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	5	20	1e-30	False	Retro-transcribing viruses
2219	17	10	10	0	4	10	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	5	20	1e-30	False	Retro-transcribing viruses
2744	15	14	10	0	7	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Closterovirus	5	20	1e-30	False	ssRNA viruses
2929	14	13	3	0	8	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	5	20	1e-30	False	Retro-transcribing viruses
3067	14	14	14	0	1	50	0.28	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Nairoviridae|Peribunyaviridae	5	20	1e-30	False	ssRNA viruses
3543	12	12	12	0	5	12	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;Pestivirus	Pestivirus	5	20	1e-30	False	ssRNA viruses
3545	12	10	10	0	1	1080	0.009259259259259259	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Siphoviridae	5	20	1e-30	False	dsDNA viruses, no RNA stage
3566	12	9	8	0	1	8	1.0	Viruses;Retro-transcribing viruses;Hepadnaviridae	Orthohepadnavirus	5	20	1e-30	False	Retro-transcribing viruses
3956	11	11	11	0	2	18	0.6111111111111112	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Alpharetrovirus	5	20	1e-30	False	Retro-transcribing viruses
3992	11	9	9	0	8	9	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Comovirus	Comovirus	5	20	1e-30	False	ssRNA viruses
4458	10	10	10	0	3	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae;Vesivirus	Vesivirus	5	20	1e-30	False	ssRNA viruses
4634	10	10	10	0	1	1975	0.005063291139240506	Viruses;dsDNA viruses, no RNA stage;Caudovirales	Siphoviridae|Podoviridae|Myoviridae	5	20	1e-30	False	dsDNA viruses, no RNA stage
5174	9	9	3	0	3	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	5	20	1e-30	False	Retro-transcribing viruses
5497	8	8	4	0	1	5	0.8	Viruses	Aparavirus	5	20	1e-30	False	Viruses
5614	8	8	7	0	2	7	1.0	Viruses;dsRNA viruses;Birnaviridae	Entomobirnavirus|Avibirnavirus|Blosnavirus|Aquabirnavirus	5	20	1e-30	False	dsRNA viruses
5617	8	4	4	0	2	4	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	5	20	1e-30	False	Retro-transcribing viruses
5648	8	8	8	0	7	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Torradovirus	Torradovirus	5	20	1e-30	False	ssRNA viruses
5850	8	7	7	0	1	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	5	20	1e-30	False	Retro-transcribing viruses
5852	8	8	8	0	6	8	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Orthomyxoviridae	Influenzavirus B|Influenzavirus A	5	20	1e-30	False	ssRNA viruses
6641	7	7	7	0	2	27	0.25925925925925924	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Gammaretrovirus	5	20	1e-30	False	Retro-transcribing viruses
6703	7	7	5	0	2	5	1.0	Viruses	Alphanodavirus	5	20	1e-30	False	Viruses
6709	7	7	7	0	3	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	5	20	1e-30	False	Retro-transcribing viruses
6926	7	7	7	0	1	7	1.0	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus	Iteradensovirus	5	20	1e-30	False	ssDNA viruses
7901	6	6	1	0	1	3	0.3333333333333333	Viruses;Retro-transcribing viruses;Retroviridae	Murine leukemia virus	5	20	1e-30	False	Retro-transcribing viruses
7984	6	6	6	0	6	6	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae;Norovirus	Norovirus	5	20	1e-30	False	ssRNA viruses
7988	6	6	6	0	4	18	0.3333333333333333	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	5	20	1e-30	False	ssRNA viruses
8275	6	6	3	0	1	1335	0.0022471910112359553	Viruses	ssRNA positive-strand viruses, no DNA stage	5	20	1e-30	False	Viruses
9508	5	4	4	0	3	8	0.5	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	5	20	1e-30	False	Retro-transcribing viruses
9673	5	5	1	0	3	3	0.3333333333333333	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	5	20	1e-30	False	Retro-transcribing viruses
9776	5	5	5	0	4	5	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Bymovirus	Bymovirus	5	20	1e-30	False	ssRNA viruses
9777	5	3	3	0	5	19	0.15789473684210525	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	5	20	1e-30	False	ssRNA viruses
9779	5	5	4	0	1	4	1.0	Viruses	Orthohepevirus|Piscihepevirus	5	20	1e-30	False	Viruses
12322	4	4	4	0	2	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Cheravirus	Cheravirus	5	20	1e-30	False	ssRNA viruses
12326	4	3	3	0	1	18	0.16666666666666666	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	5	20	1e-30	False	ssRNA viruses
12353	4	4	4	0	1	8	0.5	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	5	20	1e-30	False	Retro-transcribing viruses
12627	4	4	4	0	3	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Fabavirus	Fabavirus	5	20	1e-30	False	ssRNA viruses
12637	4	4	4	0	2	18	0.2222222222222222	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	5	20	1e-30	False	ssRNA viruses
12642	4	4	4	0	1	9	0.4444444444444444	Viruses;dsDNA viruses, no RNA stage;Adenoviridae;Atadenovirus	Atadenovirus	5	20	1e-30	False	dsDNA viruses, no RNA stage
13609	4	4	4	0	2	10	0.4	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	5	20	1e-30	False	Retro-transcribing viruses
13901	4	4	4	0	1	4	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	5	20	1e-30	False	Retro-transcribing viruses
17260	3	3	3	0	2	18	0.16666666666666666	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	5	20	1e-30	False	ssRNA viruses
17623	3	3	3	0	1	3	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Benyviridae;Benyvirus	Benyvirus	5	20	1e-30	False	ssRNA viruses
19550	3	3	3	0	1	8	0.375	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	5	20	1e-30	False	Retro-transcribing viruses
23722	3	3	2	0	1	3	0.6666666666666666	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Phic31virus	5	20	1e-30	False	dsDNA viruses, no RNA stage
24571	2	2	2	0	1	8	0.25	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	5	20	1e-30	False	Retro-transcribing viruses
24988	2	2	2	0	1	18	0.1111111111111111	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	5	20	1e-30	False	ssRNA viruses
24991	2	2	2	0	1	53	0.03773584905660377	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	5	20	1e-30	False	ssRNA viruses
24992	2	2	2	0	1	53	0.03773584905660377	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	5	20	1e-30	False	ssRNA viruses
25535	2	2	2	0	1	1080	0.001851851851851852	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Siphoviridae	5	20	1e-30	False	dsDNA viruses, no RNA stage
27238	2	2	2	0	1	4	0.5	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Alphatetraviridae|Permutotetraviridae	5	20	1e-30	False	ssRNA viruses
51133	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Phycodnaviridae;Coccolithovirus	Coccolithovirus	5	20	1e-30	False	dsDNA viruses, no RNA stage
72928	1	1	1	0	1	1	1.0	Viruses;dsRNA viruses;Reoviridae;Spinareovirinae;Oryzavirus	Oryzavirus	5	20	1e-30	False	dsRNA viruses
73081	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	5	20	1e-30	False	ssRNA viruses
73082	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	5	20	1e-30	False	ssRNA viruses
73979	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Sadwavirus	Sadwavirus	5	20	1e-30	False	ssRNA viruses
76236	1	1	1	0	1	53	0.018867924528301886	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	5	20	1e-30	False	ssRNA viruses
95474	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Plasmaviridae;Plasmavirus	Plasmavirus	5	20	1e-30	False	dsDNA viruses, no RNA stage
19	150	149	137	0	122	137	1.0	Viruses	Potyvirus|Bymovirus|Poacevirus|Tritimovirus|Macluravirus|Rymovirus|Ipomovirus|Brambyvirus	8	20	1e-30	False	Viruses
31	121	120	120	0	1	364	0.32967032967032966	Viruses;ssDNA viruses;Geminiviridae;Begomovirus	Begomovirus	8	20	1e-30	False	ssDNA viruses
38	119	118	118	0	1	364	0.3241758241758242	Viruses;ssDNA viruses;Geminiviridae;Begomovirus	Begomovirus	8	20	1e-30	False	ssDNA viruses
48	110	110	29	0	3	80	0.3625	Viruses	Secoviridae|Dicistroviridae	8	20	1e-30	False	Viruses
101	94	94	94	0	4	94	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales	Gammaflexiviridae|Betaflexiviridae	8	20	1e-30	False	ssRNA viruses
149	81	43	36	0	1	52	0.6923076923076923	Viruses	Luteoviridae|Polemovirus	8	20	1e-30	False	Viruses
162	75	62	40	0	48	41	0.975609756097561	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae	Rio Bravo virus group|Yellow fever virus group|Seaborne tick-borne virus group|tick-borne encephalitis virus group|Japanese encephalitis virus group|Dengue virus group|mosquito-borne viruses|Kokobera virus group|Ntaya virus group|Modoc virus group	8	20	1e-30	False	ssRNA viruses
189	71	50	38	0	14	38	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae	Gammacoronavirus|Alphacoronavirus|Betacoronavirus	8	20	1e-30	False	ssRNA viruses
340	55	55	16	0	2	21	0.7619047619047619	Viruses	Iflavirus	8	20	1e-30	False	Viruses
341	55	52	52	0	1	135	0.3851851851851852	Viruses;Retro-transcribing viruses	Caulimoviridae|Retroviridae	8	20	1e-30	False	Retro-transcribing viruses
413	48	34	23	0	1	30	0.7666666666666667	Viruses	Avastrovirus|Mamastrovirus	8	20	1e-30	False	Viruses
490	44	42	34	0	32	37	0.918918918918919	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales	Tremovirus|Rosavirus|Enterovirus|Rabovirus|Dicipivirus|Sapelovirus|Hepatovirus	8	20	1e-30	False	ssRNA viruses
511	43	24	14	0	34	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	8	20	1e-30	False	ssRNA viruses
531	42	42	37	0	27	37	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Sadwavirus|Cheravirus|Comovirinae|Sequivirus	8	20	1e-30	False	ssRNA viruses
584	40	40	34	0	5	34	1.0	Viruses	Maculavirus|Marafivirus|Tymovirus	8	20	1e-30	False	Viruses
633	39	37	37	0	1	1429	0.02589223233030091	Viruses;dsDNA viruses, no RNA stage;Caudovirales	Siphoviridae|Podoviridae	8	20	1e-30	False	dsDNA viruses, no RNA stage
658	38	16	16	0	7	17	0.9411764705882353	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae	Arteriviridae	8	20	1e-30	False	ssRNA viruses
662	37	37	29	0	18	30	0.9666666666666667	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales	Passerivirus|Oscivirus|Rosavirus|Sakobuvirus|Gallivirus|Megrivirus|Kobuvirus|Sicinivirus	8	20	1e-30	False	ssRNA viruses
735	34	29	25	0	23	25	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae	Hunnivirus|Aphthovirus|Teschovirus|Cosavirus|Torchivirus|Mischivirus|Erbovirus|Dicipivirus|Mosavirus|Senecavirus|Cardiovirus	8	20	1e-30	False	ssRNA viruses
736	34	24	14	0	20	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	8	20	1e-30	False	ssRNA viruses
772	33	25	12	0	20	72	0.16666666666666666	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Flavivirus	8	20	1e-30	False	ssRNA viruses
775	33	33	32	0	1	32	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae	Arenavirus (unclassified Arenaviridae)|Mammarenavirus	8	20	1e-30	False	ssRNA viruses
848	31	16	15	0	22	19	0.7894736842105263	Viruses	Sobemovirus	8	20	1e-30	False	Viruses
938	28	28	28	0	1	37	0.7567567567567568	Viruses;ssDNA viruses;Geminiviridae;Mastrevirus	Mastrevirus	8	20	1e-30	False	ssDNA viruses
1042	26	26	23	0	8	23	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	Sapovirus|Lagovirus|Vesivirus|Nebovirus	8	20	1e-30	False	ssRNA viruses
1049	26	26	25	0	22	25	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Pegivirus|Hepacivirus	8	20	1e-30	False	ssRNA viruses
1176	24	24	24	0	1	24	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Hantaviridae;Orthohantavirus	Orthohantavirus	8	20	1e-30	False	ssRNA viruses
1196	23	23	23	0	1	65	0.35384615384615387	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Phenuiviridae|Peribunyaviridae	8	20	1e-30	False	ssRNA viruses
1198	23	16	16	0	13	26	0.6153846153846154	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Ampelovirus|Velarivirus|Crinivirus	8	20	1e-30	False	ssRNA viruses
1264	22	22	15	0	12	15	1.0	Viruses	Parechovirus|Potamipivirus|Aquamavirus|Kunsagivirus|Limnipivirus|Avihepatovirus|Pasivirus|Avisivirus	8	20	1e-30	False	Viruses
1974	18	18	8	0	1	1335	0.00599250936329588	Viruses	ssRNA positive-strand viruses, no DNA stage	8	20	1e-30	False	Viruses
2147	17	10	10	0	4	10	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	8	20	1e-30	False	Retro-transcribing viruses
2642	15	8	8	0	7	8	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	8	20	1e-30	False	Retro-transcribing viruses
2686	15	14	10	0	7	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Closterovirus	8	20	1e-30	False	ssRNA viruses
2872	14	13	3	0	8	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	8	20	1e-30	False	Retro-transcribing viruses
3010	14	14	14	0	1	50	0.28	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Nairoviridae|Peribunyaviridae	8	20	1e-30	False	ssRNA viruses
3482	12	12	12	0	5	12	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;Pestivirus	Pestivirus	8	20	1e-30	False	ssRNA viruses
3484	12	10	10	0	1	1080	0.009259259259259259	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Siphoviridae	8	20	1e-30	False	dsDNA viruses, no RNA stage
3502	12	9	8	0	1	8	1.0	Viruses;Retro-transcribing viruses;Hepadnaviridae	Orthohepadnavirus	8	20	1e-30	False	Retro-transcribing viruses
3903	11	11	11	0	2	18	0.6111111111111112	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Alpharetrovirus	8	20	1e-30	False	Retro-transcribing viruses
3940	11	9	9	0	8	9	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Comovirus	Comovirus	8	20	1e-30	False	ssRNA viruses
4407	10	10	10	0	3	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae;Vesivirus	Vesivirus	8	20	1e-30	False	ssRNA viruses
4561	10	10	10	0	1	1975	0.005063291139240506	Viruses;dsDNA viruses, no RNA stage;Caudovirales	Siphoviridae|Podoviridae|Myoviridae	8	20	1e-30	False	dsDNA viruses, no RNA stage
5116	9	9	3	0	3	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	8	20	1e-30	False	Retro-transcribing viruses
5437	8	8	4	0	1	5	0.8	Viruses	Aparavirus	8	20	1e-30	False	Viruses
5469	8	8	8	0	4	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Torradovirus	Torradovirus	8	20	1e-30	False	ssRNA viruses
5558	8	8	7	0	2	7	1.0	Viruses;dsRNA viruses;Birnaviridae	Entomobirnavirus|Avibirnavirus|Blosnavirus|Aquabirnavirus	8	20	1e-30	False	dsRNA viruses
5590	8	8	8	0	7	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Torradovirus	Torradovirus	8	20	1e-30	False	ssRNA viruses
5802	8	7	7	0	1	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	8	20	1e-30	False	Retro-transcribing viruses
5804	8	8	8	0	6	8	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Orthomyxoviridae	Influenzavirus B|Influenzavirus A	8	20	1e-30	False	ssRNA viruses
6580	7	7	7	0	2	27	0.25925925925925924	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Gammaretrovirus	8	20	1e-30	False	Retro-transcribing viruses
6648	7	7	5	0	2	5	1.0	Viruses	Alphanodavirus	8	20	1e-30	False	Viruses
6653	7	7	7	0	3	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	8	20	1e-30	False	Retro-transcribing viruses
6861	7	7	7	0	1	7	1.0	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus	Iteradensovirus	8	20	1e-30	False	ssDNA viruses
7033	7	4	4	0	2	4	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	8	20	1e-30	False	Retro-transcribing viruses
7862	6	6	1	0	1	3	0.3333333333333333	Viruses;Retro-transcribing viruses;Retroviridae	Murine leukemia virus	8	20	1e-30	False	Retro-transcribing viruses
7953	6	6	6	0	6	6	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae;Norovirus	Norovirus	8	20	1e-30	False	ssRNA viruses
8264	6	6	3	0	1	1335	0.0022471910112359553	Viruses	ssRNA positive-strand viruses, no DNA stage	8	20	1e-30	False	Viruses
9690	5	3	3	0	5	19	0.15789473684210525	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	8	20	1e-30	False	ssRNA viruses
9692	5	5	4	0	1	25	0.16	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae	Mamastrovirus	8	20	1e-30	False	ssRNA viruses
9694	5	5	1	0	3	3	0.3333333333333333	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	8	20	1e-30	False	Retro-transcribing viruses
9797	5	5	4	0	1	4	1.0	Viruses	Orthohepevirus|Piscihepevirus	8	20	1e-30	False	Viruses
9804	5	5	5	0	4	18	0.2777777777777778	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	8	20	1e-30	False	ssRNA viruses
12172	4	4	4	0	2	8	0.5	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	8	20	1e-30	False	Retro-transcribing viruses
12455	4	4	4	0	2	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Cheravirus	Cheravirus	8	20	1e-30	False	ssRNA viruses
12459	4	3	3	0	1	18	0.16666666666666666	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	8	20	1e-30	False	ssRNA viruses
12460	4	4	4	0	2	18	0.2222222222222222	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	8	20	1e-30	False	ssRNA viruses
12488	4	4	4	0	1	8	0.5	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	8	20	1e-30	False	Retro-transcribing viruses
12793	4	4	4	0	3	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Fabavirus	Fabavirus	8	20	1e-30	False	ssRNA viruses
