taxon_id	protein_id	match_id	method	score	Dbxref	name	signature_desc	start_in_prot	end_in_prot	start	end	fully included	partially included	duplicated	overlapping	OverlappingDistance	left_overlaps_peptide	right_overlaps_peptide	protein_fully_covered	nb_peptide_in_protein	nb_unannotated_part_in_protein
11082	NP_041724.2	7190	Pfam	7.7E-9	InterPro:IPR002877	PF01728	FtsJ-like methyltransferase	2580	2748	7832	8339	True	False	False	False	0	0	0	True	14	0
11082	NP_041724.2	7191	Pfam	9.4E-30	InterPro:IPR027287	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	588	685	1856	2150	True	False	True	False	0	0	0	True	14	0
11082	YP_009164950.1	11362	Pfam	3.2E-22	InterPro:IPR002535	PF01570	Flavivirus polyprotein propeptide	131	214	485	737	True	False	False	False	0	0	0	True	8	0
11082	YP_009164950.1	11363	CDD	5.34489E-50	InterPro:IPR027287	cd12149	Flavi_E_C	594	686	1874	2153	True	False	False	False	0	0	0	True	8	0
11082	YP_009164950.1	11364	Pfam	1.4E-16	InterPro:IPR000069	PF01004	Flavivirus envelope glycoprotein M	219	290	749	965	True	False	True	False	0	0	0	True	8	0
11082	YP_009164950.1	11365	Pfam	4.7E-145	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	790	1139	2462	3512	True	False	True	False	0	0	0	True	8	0
11082	YP_009164950.1	11366	Pfam	1.1E-40	InterPro:IPR001122	PF01003	Flavivirus capsid protein C	6	123	110	464	True	True	True	True	18	0	18	True	8	0
11082	YP_009164950.1	11367	Pfam	2.5E-102	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	293	585	971	1850	True	False	True	False	0	0	0	True	8	0
11082	YP_009164950.1	11368	Pfam	2.6E-30	InterPro:IPR027287	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	588	685	1856	2150	True	False	False	False	0	0	0	True	8	0
48543	YP_005351236.1	2037	ProSiteProfiles	122.886	InterPro:IPR002620	PS51520	Alphavirus nsp2 protease (nsp2pro) domain profile.	1012	1341	3092	4082	False	False	True	False	0	0	0	True	0	0
48543	YP_005351236.1	2038	Pfam	5.5E-92	InterPro:IPR002620	PF01707	Peptidase family C9	972	1178	2972	3593	False	False	True	False	0	0	0	True	0	0
48543	YP_005351236.1	2039	Pfam	3.1E-17	InterPro:IPR002589	PF01661	Macro domain	1367	1467	4157	4460	False	False	False	False	0	0	0	True	0	0
48543	YP_005351236.1	2040	ProSiteProfiles	23.058	InterPro:IPR002588	PS51743	Alphavirus-like methyltransferase (MT) domain profile.	30	260	146	839	False	False	True	False	0	0	0	True	0	0
48543	YP_005351236.1	2041	ProSiteProfiles	30.094	InterPro:IPR027351	PS51657	(+)RNA virus helicase core domain profile.	695	999	2141	3056	False	False	True	False	0	0	0	True	0	0
48543	YP_005351236.1	2042	Pfam	1.7E-65	InterPro:IPR002588	PF01660	Viral methyltransferase	21	400	119	1259	False	False	False	False	0	0	0	True	0	0
48543	YP_005351236.1	2043	ProSiteProfiles	17.1	InterPro:IPR002589	PS51154	Macro domain profile.	1338	1507	4070	4580	False	False	True	False	0	0	0	True	0	0
48543	YP_005351236.1	2044	SMART	9.2E-47	InterPro:IPR002589	SM00506		1350	1472	4106	4475	False	False	True	False	0	0	0	True	0	0
48543	YP_005351236.1	2045	Pfam	3.9E-23	InterPro:IPR027351	PF01443	Viral (Superfamily 1) RNA helicase	724	965	2228	2954	False	False	False	False	0	0	0	True	0	0
48543	YP_008888546.1	4694	ProSiteProfiles	122.886	InterPro:IPR002620	PS51520	Alphavirus nsp2 protease (nsp2pro) domain profile.	1012	1341	3092	4082	False	False	False	False	0	0	0	True	0	0
48543	YP_008888546.1	4695	Pfam	2.6E-65	InterPro:IPR002588	PF01660	Viral methyltransferase	21	400	119	1259	False	False	True	False	0	0	0	True	0	0
48543	YP_008888546.1	4696	Pfam	4.3E-17	InterPro:IPR002589	PF01661	Macro domain	1367	1467	4157	4460	False	False	True	False	0	0	0	True	0	0
48543	YP_008888546.1	4697	ProSiteProfiles	23.058	InterPro:IPR002588	PS51743	Alphavirus-like methyltransferase (MT) domain profile.	30	260	146	839	False	False	False	False	0	0	0	True	0	0
48543	YP_008888546.1	4698	Pfam	5.7E-23	InterPro:IPR027351	PF01443	Viral (Superfamily 1) RNA helicase	724	965	2228	2954	False	False	True	False	0	0	0	True	0	0
48543	YP_008888546.1	4699	Pfam	8.0E-92	InterPro:IPR002620	PF01707	Peptidase family C9	972	1178	2972	3593	False	False	False	False	0	0	0	True	0	0
48543	YP_008888546.1	4700	ProSiteProfiles	30.094	InterPro:IPR027351	PS51657	(+)RNA virus helicase core domain profile.	695	999	2141	3056	False	False	False	False	0	0	0	True	0	0
48543	YP_008888546.1	4701	Pfam	7.0E-152	InterPro:IPR001788	PF00978	RNA dependent RNA polymerase	2011	2458	6089	7433	False	False	False	False	0	0	0	True	0	0
48543	YP_008888546.1	4702	ProSiteProfiles	13.179	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2225	2340	6731	7079	False	False	False	False	0	0	0	True	0	0
48543	YP_008888546.1	4703	ProSiteProfiles	17.1	InterPro:IPR002589	PS51154	Macro domain profile.	1338	1507	4070	4580	False	False	False	False	0	0	0	True	0	0
48543	YP_008888546.1	4704	SMART	9.2E-47	InterPro:IPR002589	SM00506		1350	1472	4106	4475	False	False	False	False	0	0	0	True	0	0
48543	YP_006491259.1	10072	ProSiteProfiles	77.163	InterPro:IPR000930	PS51690	Alphavirus core protein (CP) domain profile.	116	266	7869	8322	False	False	False	False	0	0	0	False	1	1
48543	YP_006491259.1	10073	Pfam	2.0E-192	InterPro:IPR000936	PF00943	Alphavirus E2 glycoprotein	340	746	8541	9762	False	False	True	False	0	0	0	False	1	1
48543	YP_006491259.1	10074	Pfam	2.1E-7	InterPro:IPR002548	PF01589	Alphavirus E1 glycoprotein	750	791	9771	9897	True	True	False	True	3	3	0	False	1	1
48543	YP_006491259.1	10075	Pfam	1.5E-21	InterPro:IPR002533	PF01563	Alphavirus E3 glycoprotein	275	329	8346	8511	False	False	True	False	0	0	0	False	1	1
48543	YP_006491259.1	10076	Pfam	1.5E-95	InterPro:IPR000930	PF00944	Alphavirus core protein	110	267	7851	8325	False	False	False	False	0	0	0	False	1	1
48543	YP_005351237.1	15915	Pfam	2.4E-21	InterPro:IPR002533	PF01563	Alphavirus E3 glycoprotein	275	329	8346	8511	False	False	False	False	0	0	0	True	0	0
48543	YP_005351237.1	15916	Pfam	7.6E-179	InterPro:IPR002548	PF01589	Alphavirus E1 glycoprotein	750	1239	9771	11241	False	False	False	False	0	0	0	True	0	0
48543	YP_005351237.1	15917	Pfam	2.9E-95	InterPro:IPR000930	PF00944	Alphavirus core protein	110	267	7851	8325	False	False	True	False	0	0	0	True	0	0
48543	YP_005351237.1	15918	Pfam	5.0E-192	InterPro:IPR000936	PF00943	Alphavirus E2 glycoprotein	340	746	8541	9762	False	False	False	False	0	0	0	True	0	0
48543	YP_005351237.1	15919	ProSiteProfiles	77.163	InterPro:IPR000930	PS51690	Alphavirus core protein (CP) domain profile.	116	266	7869	8322	False	False	True	False	0	0	0	True	0	0
460364	YP_001468087.1	10121	ProSiteProfiles	15.841	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2498	2621	7627	7999	True	False	False	False	0	0	0	True	9	0
460364	YP_001468087.1	10122	CDD	4.93168E-62		cd01699	RNA_dep_RNAP	2420	2678	7393	8170	True	False	False	False	0	0	0	True	9	0
460364	YP_001468087.1	10123	ProSiteProfiles	38.293	InterPro:IPR031159	PS51744	Helper-component proteinase (HC-Pro) cysteine protease (CPD) domain profile.	668	787	2137	2497	True	False	False	False	0	0	0	True	9	0
460364	YP_001468087.1	10124	SMART	3.0E-15	InterPro:IPR014001	SM00487		1179	1361	3670	4219	True	False	False	False	0	0	0	True	9	0
460364	YP_001468087.1	10125	ProSiteProfiles	10.554	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1352	1530	4189	4726	True	False	False	False	0	0	0	True	9	0
460364	YP_001468087.1	10126	SMART	4.7E-6	InterPro:IPR001650	SM00490		1386	1488	4291	4600	True	False	False	False	0	0	0	True	9	0
460364	YP_001468087.1	10127	Pfam	2.4E-62	InterPro:IPR013648	PF08440	Potyviridae polyprotein	1513	1784	4672	5488	True	True	False	True	17	0	17	True	9	0
460364	YP_001468087.1	10128	Pfam	1.1E-5	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	1370	1487	4243	4597	True	False	False	False	0	0	0	True	9	0
460364	YP_001468087.1	10129	CDD	2.14428E-17		cd00046	DEXDc	1206	1330	3751	4126	True	False	False	False	0	0	0	True	9	0
460364	YP_001468087.1	10130	Pfam	9.0E-22	InterPro:IPR001456	PF00851	Helper component proteinase	643	787	2062	2497	True	False	False	False	0	0	0	True	9	0
460364	YP_001468087.1	10131	Pfam	4.2E-11	InterPro:IPR025910	PF13611	Serine peptidase of plant viral polyprotein, P1	209	318	760	1090	True	False	False	False	0	0	0	True	9	0
460364	YP_001468087.1	10132	Pfam	1.2E-6	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1224	1337	3805	4147	True	False	False	False	0	0	0	True	9	0
460364	YP_001468087.1	10133	Pfam	1.5E-24	InterPro:IPR001730	PF00863	Peptidase family C4	2027	2249	6214	6883	True	False	False	False	0	0	0	True	9	0
460364	YP_001468087.1	10134	Pfam	6.9E-77	InterPro:IPR001592	PF00767	Potyvirus coat protein	2863	3106	8722	9454	True	False	False	False	0	0	0	True	9	0
460364	YP_001468087.1	10135	Pfam	2.5E-73	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2280	2699	6973	8233	True	False	False	False	0	0	0	True	9	0
460364	YP_001468087.1	10136	Pfam	1.0E-7		PF13608	Protein P3 of Potyviral polyprotein	1044	1172	3265	3652	True	True	False	True	75	75	0	True	9	0
460364	YP_001468087.1	10137	ProSiteProfiles	18.123	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1197	1348	3724	4180	True	False	False	False	0	0	0	True	9	0
460364	YP_001468087.1	10138	ProSiteProfiles	36.691	InterPro:IPR001730	PS51436	Potyvirus NIa protease (NIa-pro) domain profile.	2024	2240	6205	6856	True	False	False	False	0	0	0	True	9	0
31741	NP_046741.1	961	SMART	2.0E-9	InterPro:IPR001650	SM00490		1331	1431	4119	4422	True	False	False	False	0	0	0	True	10	0
31741	NP_046741.1	962	Pfam	2.4E-61	InterPro:IPR013648	PF08440	Potyviridae polyprotein	1456	1719	4494	5286	True	True	False	True	9	0	9	True	10	0
31741	NP_046741.1	963	Pfam	2.4E-7	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	1317	1430	4077	4419	True	False	False	False	0	0	0	True	10	0
31741	NP_046741.1	964	CDD	2.74351E-64		cd01699	RNA_dep_RNAP	2344	2608	7158	7953	True	False	False	False	0	0	0	True	10	0
31741	NP_046741.1	965	CDD	7.34642E-16		cd00046	DEXDc	1149	1274	3573	3951	True	False	False	False	0	0	0	True	10	0
31741	NP_046741.1	966	Pfam	2.0E-25	InterPro:IPR001730	PF00863	Peptidase family C4	1952	2169	5982	6636	True	True	False	True	7	7	0	True	10	0
31741	NP_046741.1	967	Pfam	9.0E-75	InterPro:IPR001592	PF00767	Potyvirus coat protein	2790	3032	8496	9225	True	False	False	False	0	0	0	True	10	0
31741	NP_046741.1	968	ProSiteProfiles	16.268	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1142	1293	3552	4008	True	False	False	False	0	0	0	True	10	0
31741	NP_046741.1	969	ProSiteProfiles	16.674	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2428	2551	7410	7782	True	False	False	False	0	0	0	True	10	0
31741	NP_046741.1	970	ProSiteProfiles	39.014	InterPro:IPR031159	PS51744	Helper-component proteinase (HC-Pro) cysteine protease (CPD) domain profile.	617	736	1977	2337	True	False	False	False	0	0	0	True	10	0
31741	NP_046741.1	971	SMART	6.6E-13	InterPro:IPR014001	SM00487		1108	1304	3450	4041	True	False	False	False	0	0	0	True	10	0
31741	NP_046741.1	972	Pfam	6.1E-8	InterPro:IPR002540	PF01577	Potyvirus P1 protease	200	341	726	1152	True	False	False	False	0	0	0	True	10	0
31741	NP_046741.1	973	Pfam	1.0E-20	InterPro:IPR001456	PF00851	Helper component proteinase	611	736	1959	2337	True	False	False	False	0	0	0	True	10	0
31741	NP_046741.1	974	ProSiteProfiles	37.926	InterPro:IPR001730	PS51436	Potyvirus NIa protease (NIa-pro) domain profile.	1953	2169	5985	6636	True	True	False	True	6	6	0	True	10	0
31741	NP_046741.1	975	Pfam	1.7E-77	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2211	2641	6759	8052	True	False	False	False	0	0	0	True	10	0
31741	NP_046741.1	976	ProSiteProfiles	10.001	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1294	1473	4008	4548	True	False	False	False	0	0	0	True	10	0
75746	NP_059449.1	6863	Pfam	1.6E-7	InterPro:IPR001592	PF00767	Potyvirus coat protein	2213	2371	6797	7274	True	False	False	False	0	0	0	True	8	0
75746	NP_059449.1	6864	CDD	8.62555E-44		cd01699	RNA_dep_RNAP	1777	2034	5489	6263	True	False	False	False	0	0	0	True	8	0
75746	NP_059449.1	6865	ProSiteProfiles	13.844	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1854	1978	5720	6095	True	False	False	False	0	0	0	True	8	0
75746	NP_059449.1	6866	Pfam	7.8E-124	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1632	2095	5054	6446	True	False	False	False	0	0	0	True	8	0
75746	NP_059449.1	6867	ProSiteProfiles	30.501	InterPro:IPR001730	PS51436	Potyvirus NIa protease (NIa-pro) domain profile.	1360	1575	4238	4886	True	True	False	True	3	3	0	True	8	0
75746	NP_059449.1	6868	Pfam	3.3E-11	InterPro:IPR001730	PF00863	Peptidase family C4	1392	1572	4334	4877	True	False	False	False	0	0	0	True	8	0
75746	NP_059449.1	6869	CDD	1.61361E-11		cd00046	DEXDc	483	613	1607	2000	True	False	False	False	0	0	0	True	8	0
75746	NP_059449.1	6870	SMART	1.7E-6	InterPro:IPR001650	SM00490		670	770	2168	2471	True	False	False	False	0	0	0	True	8	0
75746	NP_059449.1	6871	Pfam	1.2E-16	InterPro:IPR013648	PF08440	Potyviridae polyprotein	795	1049	2543	3308	True	False	False	False	0	0	0	True	8	0
75746	NP_059449.1	6872	Pfam	1.0E-4	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	700	769	2258	2468	True	False	False	False	0	0	0	True	8	0
75746	NP_059448.1	11273	Pfam	2.1E-11	InterPro:IPR001456	PF00851	Helper component proteinase	134	254	566	929	True	False	False	False	0	0	0	True	2	0
75746	NP_059448.1	11274	ProSiteProfiles	36.989	InterPro:IPR031159	PS51744	Helper-component proteinase (HC-Pro) cysteine protease (CPD) domain profile.	135	255	569	932	True	False	False	False	0	0	0	True	2	0
1862127	YP_009259366.1	11038	Pfam	3.7E-7	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1204	1315	3689	4025	True	False	False	False	0	0	0	True	10	0
1862127	YP_009259366.1	11039	SMART	3.3E-15	InterPro:IPR001650	SM00490		1363	1461	4166	4463	True	False	False	False	0	0	0	True	10	0
1862127	YP_009259366.1	11040	ProSiteProfiles	17.984	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2473	2597	7496	7871	True	False	False	False	0	0	0	True	10	0
1862127	YP_009259366.1	11041	Pfam	2.0E-66		PF13608	Protein P3 of Potyviral polyprotein	717	1152	2228	3536	True	True	False	True	104	0	104	True	10	0
1862127	YP_009259366.1	11042	Pfam	2.9E-34	InterPro:IPR002540	PF01577	Potyvirus P1 protease	50	235	227	785	True	False	False	False	0	0	0	True	10	0
1862127	YP_009259366.1	11043	ProSiteProfiles	12.705	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1344	1503	4109	4589	True	False	False	False	0	0	0	True	10	0
1862127	YP_009259366.1	11044	CDD	1.39657E-22		cd00046	DEXDc	1181	1307	3620	4001	True	False	False	False	0	0	0	True	10	0
1862127	YP_009259366.1	11045	ProSiteProfiles	46.669	InterPro:IPR031159	PS51744	Helper-component proteinase (HC-Pro) cysteine protease (CPD) domain profile.	572	694	1793	2162	True	False	False	False	0	0	0	True	10	0
1862127	YP_009259366.1	11046	SMART	4.8E-24	InterPro:IPR014001	SM00487		1159	1336	3554	4088	True	False	False	False	0	0	0	True	10	0
1862127	YP_009259366.1	11047	Pfam	7.4E-120	InterPro:IPR001456	PF00851	Helper component proteinase	259	694	854	2162	True	False	False	False	0	0	0	True	10	0
1862127	YP_009259366.1	11048	Pfam	7.6E-70	InterPro:IPR013648	PF08440	Potyviridae polyprotein	1486	1767	4535	5381	True	True	False	True	23	0	23	True	10	0
1862127	YP_009259366.1	11049	Pfam	2.8E-9	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	1345	1460	4112	4460	True	False	False	False	0	0	0	True	10	0
1862127	YP_009259366.1	11050	Pfam	1.6E-94	InterPro:IPR001592	PF00767	Potyvirus coat protein	2791	3024	8450	9152	True	False	False	False	0	0	0	True	10	0
1862127	YP_009259366.1	11051	CDD	2.79617E-53		cd01699	RNA_dep_RNAP	2385	2652	7232	8036	True	False	False	False	0	0	0	True	10	0
1862127	YP_009259366.1	11052	Pfam	5.2E-55	InterPro:IPR001730	PF00863	Peptidase family C4	1987	2220	6038	6740	True	True	False	True	2	2	0	True	10	0
1862127	YP_009259366.1	11053	Pfam	6.2E-106	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2253	2715	6836	8225	True	False	False	False	0	0	0	True	10	0
1862127	YP_009259366.1	11054	ProSiteProfiles	15.25	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1173	1325	3596	4055	True	False	False	False	0	0	0	True	10	0
1862127	YP_009259366.1	11055	ProSiteProfiles	71.765	InterPro:IPR001730	PS51436	Potyvirus NIa protease (NIa-pro) domain profile.	1989	2207	6044	6701	True	False	False	False	0	0	0	True	10	0
187977	NP_741959.1	4053	CDD	2.11151E-25		cd00046	DEXDc	1233	1360	3878	4262	True	False	False	False	0	0	0	False	9	1
187977	NP_741959.1	4054	ProSiteProfiles	13.746	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1397	1552	4370	4838	True	False	False	False	0	0	0	False	9	1
187977	NP_741959.1	4055	Pfam	8.8E-157	InterPro:IPR001456	PF00851	Helper component proteinase	305	745	1094	2417	True	False	False	False	0	0	0	False	9	1
187977	NP_741959.1	4056	SMART	7.4E-27	InterPro:IPR014001	SM00487		1208	1401	3803	4385	True	False	False	False	0	0	0	False	9	1
187977	NP_741959.1	4057	Pfam	1.3E-96	InterPro:IPR001592	PF00767	Potyvirus coat protein	2830	3063	8669	9371	True	False	False	False	0	0	0	False	9	1
187977	NP_741959.1	4058	ProSiteProfiles	69.542	InterPro:IPR001730	PS51436	Potyvirus NIa protease (NIa-pro) domain profile.	2029	2247	6266	6923	True	False	False	False	0	0	0	False	9	1
187977	NP_741959.1	4059	Pfam	5.9E-84		PF13608	Protein P3 of Potyviral polyprotein	769	1205	2486	3797	True	True	False	True	103	0	103	False	9	1
187977	NP_741959.1	4060	Pfam	9.3E-11	InterPro:IPR011545	PF00270	DEAD/DEAH box helicase	1231	1366	3872	4280	True	False	False	False	0	0	0	False	9	1
187977	NP_741959.1	4061	Pfam	1.7E-9	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	1400	1513	4379	4721	True	False	False	False	0	0	0	False	9	1
187977	NP_741959.1	4062	Pfam	1.9E-109	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2293	2757	7058	8453	True	False	False	False	0	0	0	False	9	1
187977	NP_741959.1	4063	Pfam	1.4E-86	InterPro:IPR013648	PF08440	Potyviridae polyprotein	1539	1811	4796	5615	True	True	False	True	23	0	23	False	9	1
187977	NP_741959.1	4064	ProSiteProfiles	18.048	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1226	1378	3857	4316	True	False	False	False	0	0	0	False	9	1
187977	NP_741959.1	4065	CDD	6.63116E-51		cd01699	RNA_dep_RNAP	2440	2695	7499	8267	True	False	False	False	0	0	0	False	9	1
187977	NP_741959.1	4066	SMART	8.0E-16	InterPro:IPR001650	SM00490		1416	1514	4427	4724	True	False	False	False	0	0	0	False	9	1
187977	NP_741959.1	4067	ProSiteProfiles	17.589	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2516	2640	7727	8102	True	False	False	False	0	0	0	False	9	1
187977	NP_741959.1	4068	Pfam	8.9E-64	InterPro:IPR001730	PF00863	Peptidase family C4	2027	2260	6260	6962	True	True	False	True	2	2	0	False	9	1
187977	NP_741959.1	4069	ProSiteProfiles	45.611	InterPro:IPR031159	PS51744	Helper-component proteinase (HC-Pro) cysteine protease (CPD) domain profile.	623	745	2048	2417	True	False	False	False	0	0	0	False	9	1
187977	NP_741959.1	4070	CDD	1.61705E-6	InterPro:IPR001650	cd00079	HELICc	1405	1521	4394	4745	True	False	False	False	0	0	0	False	9	1
187977	NP_741959.1	4071	Pfam	4.6E-50	InterPro:IPR002540	PF01577	Potyvirus P1 protease	47	288	320	1046	True	False	False	False	0	0	0	False	9	1
400396	YP_001427388.1	5795	Pfam	1.8E-74	InterPro:IPR013648	PF08440	Potyviridae polyprotein	1541	1823	4755	5604	True	True	False	True	23	0	23	True	10	0
400396	YP_001427388.1	5796	Pfam	2.3E-8	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1257	1370	3903	4245	True	False	False	False	0	0	0	True	10	0
400396	YP_001427388.1	5797	Pfam	2.4E-18	InterPro:IPR002540	PF01577	Potyvirus P1 protease	71	297	345	1026	True	False	False	False	0	0	0	True	10	0
400396	YP_001427388.1	5798	ProSiteProfiles	46.163	InterPro:IPR031159	PS51744	Helper-component proteinase (HC-Pro) cysteine protease (CPD) domain profile.	633	755	2031	2400	True	False	False	False	0	0	0	True	10	0
400396	YP_001427388.1	5799	CDD	2.35239E-54		cd01699	RNA_dep_RNAP	2434	2706	7434	8253	True	False	False	False	0	0	0	True	10	0
400396	YP_001427388.1	5800	Pfam	7.5E-95	InterPro:IPR001592	PF00767	Potyvirus coat protein	2840	3073	8652	9354	True	False	False	False	0	0	0	True	10	0
400396	YP_001427388.1	5801	Pfam	1.8E-9	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	1403	1515	4341	4680	True	False	False	False	0	0	0	True	10	0
400396	YP_001427388.1	5802	Pfam	5.5E-108	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2308	2770	7056	8445	True	False	False	False	0	0	0	True	10	0
400396	YP_001427388.1	5803	Pfam	3.5E-55		PF13608	Protein P3 of Potyviral polyprotein	772	1207	2448	3756	True	True	False	True	105	0	105	True	10	0
400396	YP_001427388.1	5804	SMART	3.6E-24	InterPro:IPR014001	SM00487		1213	1388	3771	4299	True	False	False	False	0	0	0	True	10	0
400396	YP_001427388.1	5805	ProSiteProfiles	17.006	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2527	2651	7713	8088	True	False	False	False	0	0	0	True	10	0
400396	YP_001427388.1	5806	CDD	1.25191E-22		cd00046	DEXDc	1235	1362	3837	4221	True	False	False	False	0	0	0	True	10	0
400396	YP_001427388.1	5807	Pfam	1.7E-54	InterPro:IPR001730	PF00863	Peptidase family C4	2043	2275	6261	6960	True	True	False	True	2	2	0	True	10	0
400396	YP_001427388.1	5808	ProSiteProfiles	15.86	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1228	1380	3816	4275	True	False	False	False	0	0	0	True	10	0
400396	YP_001427388.1	5809	SMART	5.9E-16	InterPro:IPR001650	SM00490		1418	1516	4386	4683	True	False	False	False	0	0	0	True	10	0
400396	YP_001427388.1	5810	Pfam	5.2E-124	InterPro:IPR001456	PF00851	Helper component proteinase	318	755	1086	2400	True	False	False	False	0	0	0	True	10	0
400396	YP_001427388.1	5811	ProSiteProfiles	69.495	InterPro:IPR001730	PS51436	Potyvirus NIa protease (NIa-pro) domain profile.	2045	2262	6267	6921	True	False	False	False	0	0	0	True	10	0
400396	YP_001427388.1	5812	ProSiteProfiles	12.954	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1399	1558	4329	4809	True	False	False	False	0	0	0	True	10	0
201862	YP_271857.1	8348	ProSiteProfiles	69.742	InterPro:IPR001730	PS51436	Potyvirus NIa protease (NIa-pro) domain profile.	2051	2269	6313	6970	True	False	False	False	0	0	0	True	10	0
201862	YP_271857.1	8349	ProSiteProfiles	16.361	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2535	2659	7765	8140	True	False	False	False	0	0	0	True	10	0
201862	YP_271857.1	8350	Pfam	6.1E-86	InterPro:IPR001592	PF00767	Potyvirus coat protein	2858	3087	8734	9424	True	False	False	False	0	0	0	True	10	0
201862	YP_271857.1	8351	Pfam	5.3E-10	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	1419	1532	4417	4759	True	False	False	False	0	0	0	True	10	0
201862	YP_271857.1	8352	SMART	1.0E-22	InterPro:IPR014001	SM00487		1227	1405	3841	4378	True	False	False	False	0	0	0	True	10	0
201862	YP_271857.1	8353	CDD	5.5707E-24		cd00046	DEXDc	1254	1379	3922	4300	True	False	False	False	0	0	0	True	10	0
201862	YP_271857.1	8354	CDD	1.02576E-51		cd01699	RNA_dep_RNAP	2450	2714	7510	8305	True	False	False	False	0	0	0	True	10	0
201862	YP_271857.1	8355	Pfam	1.5E-96	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2316	2777	7108	8494	True	False	False	False	0	0	0	True	10	0
201862	YP_271857.1	8356	ProSiteProfiles	14.617	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1416	1575	4408	4888	True	False	False	False	0	0	0	True	10	0
201862	YP_271857.1	8357	CDD	7.84181E-7	InterPro:IPR001650	cd00079	HELICc	1425	1540	4435	4783	True	False	False	False	0	0	0	True	10	0
201862	YP_271857.1	8358	Pfam	3.2E-61		PF13608	Protein P3 of Potyviral polyprotein	787	1224	2521	3835	True	True	False	True	103	0	103	True	10	0
201862	YP_271857.1	8359	Pfam	3.3E-57	InterPro:IPR001730	PF00863	Peptidase family C4	2050	2282	6310	7009	True	True	False	True	1	1	0	True	10	0
201862	YP_271857.1	8360	Pfam	5.5E-65	InterPro:IPR013648	PF08440	Potyviridae polyprotein	1558	1828	4834	5647	True	True	False	True	21	0	21	True	10	0
201862	YP_271857.1	8361	Pfam	9.2E-44	InterPro:IPR002540	PF01577	Potyvirus P1 protease	84	316	412	1111	True	False	False	False	0	0	0	True	10	0
201862	YP_271857.1	8362	Pfam	5.2E-111	InterPro:IPR001456	PF00851	Helper component proteinase	342	774	1186	2485	True	False	False	False	0	0	0	True	10	0
201862	YP_271857.1	8363	Pfam	3.7E-6	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1272	1387	3976	4324	True	False	False	False	0	0	0	True	10	0
201862	YP_271857.1	8364	SMART	2.1E-18	InterPro:IPR001650	SM00490		1435	1533	4465	4762	True	False	False	False	0	0	0	True	10	0
